,Date, Signal(dBm), Noise(dBm), Channel, Security, Mode,SSID,BSSID
212,"11/10/2023, 8:17:03 pm", -87, -96, 48, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-F0-1A-86
213,"11/10/2023, 8:16:47 pm", -87, -96, 48, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-F0-1A-86
214,"11/10/2023, 8:15:02 pm", -88, -96, 48, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-F0-1A-86
215,"11/10/2023, 8:14:49 pm", -88, -96, 48, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-F0-1A-86
216,"11/10/2023, 8:14:37 pm", -88, -96, 48, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-F0-1A-86
217,"11/10/2023, 8:37:15 pm", -90, -95, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
218,"11/10/2023, 8:37:02 pm", -90, -95, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
219,"11/10/2023, 8:36:50 pm", -90, -95, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
220,"11/10/2023, 8:36:37 pm", -86, -93, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
221,"11/10/2023, 8:36:24 pm", -86, -93, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
222,"11/10/2023, 8:36:12 pm", -86, -93, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
223,"11/10/2023, 8:35:57 pm", -89, -91, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
224,"11/10/2023, 8:35:44 pm", -89, -91, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
225,"11/10/2023, 8:35:32 pm", -89, -91, 40, Open, ac,UNSW Guest ,44-AD-D9-60-BE-D4
226,"11/10/2023, 8:34:08 pm", -83, -82, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
227,"11/10/2023, 8:33:55 pm", -83, -82, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
228,"11/10/2023, 8:23:28 pm", -82, -86, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
229,"11/10/2023, 8:23:15 pm", -82, -86, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
230,"11/10/2023, 8:23:02 pm", -85, -89, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
231,"11/10/2023, 8:22:50 pm", -85, -89, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
232,"11/10/2023, 8:22:25 pm", -68, -82, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
233,"11/10/2023, 8:22:13 pm", -68, -82, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
234,"11/10/2023, 8:22:00 pm", -68, -82, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
235,"11/10/2023, 8:07:21 pm", -71, -84, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
236,"11/10/2023, 8:06:52 pm", -77, -83, 11, WPA2-Personal, b/g/n,AT_401_RAC_056905_WW_e434 ,DE-03-98-9F-E4-34
237,"11/10/2023, 8:34:36 pm", -90, -91, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
238,"11/10/2023, 8:34:21 pm", -90, -91, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
239,"11/10/2023, 8:34:08 pm", -90, -91, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
240,"11/10/2023, 8:21:48 pm", -90, -96, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
241,"11/10/2023, 8:21:36 pm", -90, -96, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
242,"11/10/2023, 8:21:21 pm", -89, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
243,"11/10/2023, 8:13:28 pm", -92, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
244,"11/10/2023, 8:13:16 pm", -92, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
245,"11/10/2023, 8:13:03 pm", -92, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
246,"11/10/2023, 8:12:24 pm", -91, -96, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
247,"11/10/2023, 8:12:11 pm", -91, -96, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
248,"11/10/2023, 8:11:59 pm", -91, -96, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
249,"11/10/2023, 8:11:46 pm", -89, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
250,"11/10/2023, 8:11:34 pm", -89, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
251,"11/10/2023, 8:11:21 pm", -88, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
252,"11/10/2023, 8:11:08 pm", -88, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
253,"11/10/2023, 8:10:56 pm", -88, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
254,"11/10/2023, 8:10:43 pm", -87, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
255,"11/10/2023, 8:10:30 pm", -87, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
256,"11/10/2023, 8:10:15 pm", -90, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
257,"11/10/2023, 8:09:41 pm", -91, -95, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
258,"11/10/2023, 8:09:29 pm", -80, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
259,"11/10/2023, 8:09:16 pm", -80, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
260,"11/10/2023, 8:09:04 pm", -91, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
261,"11/10/2023, 8:08:51 pm", -86, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
262,"11/10/2023, 8:07:21 pm", -87, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
263,"11/10/2023, 8:07:08 pm", -87, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
264,"11/10/2023, 8:06:52 pm", -87, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
265,"11/10/2023, 8:06:39 pm", -85, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
266,"11/10/2023, 8:06:26 pm", -82, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
267,"11/10/2023, 8:06:13 pm", -77, -94, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
268,"11/10/2023, 8:06:00 pm", -77, -92, 52, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-3E-60-C7
269,"11/10/2023, 8:33:00 pm", -89, -95, 149, WPA2-Enterprise, ac,[Hidden SSID] ,1C-E6-C7-E0-28-A5
270,"11/10/2023, 8:32:47 pm", -89, -95, 149, WPA2-Enterprise, ac,[Hidden SSID] ,1C-E6-C7-E0-28-A5
271,"11/10/2023, 8:32:34 pm", -91, -94, 149, WPA2-Enterprise, ac,[Hidden SSID] ,1C-E6-C7-E0-28-A5
272,"11/10/2023, 8:28:00 pm", -92, -92, 52, Open, ac,UNSW Guest ,08-CC-68-B4-E4-8C
273,"11/10/2023, 8:27:47 pm", -92, -92, 52, Open, ac,UNSW Guest ,08-CC-68-B4-E4-8C
274,"11/10/2023, 8:17:28 pm", -83, -90, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
275,"11/10/2023, 8:17:15 pm", -83, -90, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
276,"11/10/2023, 8:16:47 pm", -78, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
277,"11/10/2023, 8:16:34 pm", -78, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
278,"11/10/2023, 8:16:21 pm", -69, -86, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
279,"11/10/2023, 8:16:08 pm", -67, -83, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
280,"11/10/2023, 8:15:55 pm", -62, -85, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
281,"11/10/2023, 8:15:42 pm", -62, -85, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
282,"11/10/2023, 8:15:30 pm", -62, -85, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
283,"11/10/2023, 8:14:37 pm", -83, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
284,"11/10/2023, 8:14:24 pm", -83, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
285,"11/10/2023, 8:14:12 pm", -83, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
286,"11/10/2023, 8:13:59 pm", -76, -89, 11, WPA2-Enterprise, g/n,uniwide ,08-CC-68-B4-92-51
287,"11/10/2023, 8:18:57 pm", -88, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,F0-9E-63-1D-FF-4A
288,"11/10/2023, 8:18:44 pm", -88, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,F0-9E-63-1D-FF-4A
289,"11/10/2023, 8:19:10 pm", -90, -94, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
290,"11/10/2023, 8:18:57 pm", -90, -94, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
291,"11/10/2023, 8:18:44 pm", -90, -94, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
292,"11/10/2023, 8:17:53 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
293,"11/10/2023, 8:17:40 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
294,"11/10/2023, 8:17:28 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
295,"11/10/2023, 8:17:15 pm", -88, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
296,"11/10/2023, 8:17:03 pm", -82, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
297,"11/10/2023, 8:16:47 pm", -78, -95, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
298,"11/10/2023, 8:16:34 pm", -75, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
299,"11/10/2023, 8:16:21 pm", -82, -95, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
300,"11/10/2023, 8:12:11 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
301,"11/10/2023, 8:11:59 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
302,"11/10/2023, 8:11:46 pm", -86, -96, 112, WPA2-Enterprise, ac,eduroam ,A0-0F-37-4C-93-2F
303,"11/10/2023, 8:14:37 pm", -85, -90, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-CD-73
304,"11/10/2023, 8:14:24 pm", -85, -90, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-CD-73
305,"11/10/2023, 8:14:12 pm", -86, -90, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-CD-73
306,"11/10/2023, 8:27:07 pm", -91, -96, 36, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-3E-5A-8E
307,"11/10/2023, 8:26:54 pm", -91, -96, 36, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-3E-5A-8E
308,"11/10/2023, 8:26:42 pm", -91, -96, 36, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-3E-5A-8E
309,"11/10/2023, 8:36:24 pm", -90, -92, 64, WPA2-Enterprise, a/n,uniwide ,58-97-1E-B2-34-6F
310,"11/10/2023, 8:36:12 pm", -90, -92, 64, WPA2-Enterprise, a/n,uniwide ,58-97-1E-B2-34-6F
311,"11/10/2023, 8:37:15 pm", -83, -82, 11, Open, g/n,UNSW Guest ,08-CC-68-B4-83-D3
312,"11/10/2023, 8:37:02 pm", -83, -82, 11, Open, g/n,UNSW Guest ,08-CC-68-B4-83-D3
313,"11/10/2023, 8:36:50 pm", -83, -82, 11, Open, g/n,UNSW Guest ,08-CC-68-B4-83-D3
314,"11/10/2023, 8:32:21 pm", -87, -95, 112, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-ED-6E
315,"11/10/2023, 8:32:08 pm", -87, -95, 112, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-ED-6E
316,"11/10/2023, 8:35:32 pm", -75, -80, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
317,"11/10/2023, 8:35:19 pm", -75, -80, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
318,"11/10/2023, 8:24:18 pm", -78, -84, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
319,"11/10/2023, 8:24:06 pm", -78, -84, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
320,"11/10/2023, 8:23:53 pm", -78, -84, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
321,"11/10/2023, 8:23:40 pm", -69, -85, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
322,"11/10/2023, 8:23:28 pm", -77, -86, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
323,"11/10/2023, 8:23:15 pm", -77, -86, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
324,"11/10/2023, 8:21:48 pm", -78, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
325,"11/10/2023, 8:21:21 pm", -76, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
326,"11/10/2023, 8:21:08 pm", -67, -86, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
327,"11/10/2023, 8:20:55 pm", -72, -83, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
328,"11/10/2023, 8:20:42 pm", -58, -80, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
329,"11/10/2023, 8:20:29 pm", -58, -80, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
330,"11/10/2023, 8:20:16 pm", -69, -83, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
331,"11/10/2023, 8:20:04 pm", -50, -85, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
332,"11/10/2023, 8:19:51 pm", -71, -83, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
333,"11/10/2023, 8:19:38 pm", -71, -83, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
334,"11/10/2023, 8:18:18 pm", -86, -88, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
335,"11/10/2023, 8:18:06 pm", -86, -88, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
336,"11/10/2023, 8:17:53 pm", -86, -88, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
337,"11/10/2023, 8:13:28 pm", -74, -84, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
338,"11/10/2023, 8:13:16 pm", -74, -84, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
339,"11/10/2023, 8:13:03 pm", -62, -86, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
340,"11/10/2023, 8:12:50 pm", -77, -90, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
341,"11/10/2023, 8:12:37 pm", -77, -90, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
342,"11/10/2023, 8:12:24 pm", -77, -90, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
343,"11/10/2023, 8:11:21 pm", -72, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
344,"11/10/2023, 8:11:08 pm", -72, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
345,"11/10/2023, 8:10:56 pm", -72, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
346,"11/10/2023, 8:10:43 pm", -60, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
347,"11/10/2023, 8:10:30 pm", -60, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
348,"11/10/2023, 8:10:15 pm", -74, -88, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
349,"11/10/2023, 8:09:16 pm", -77, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
350,"11/10/2023, 8:09:04 pm", -77, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
351,"11/10/2023, 8:08:51 pm", -77, -82, 1, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-5C-C2-F1
352,"11/10/2023, 8:27:07 pm", -84, -96, 64, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-96-DC
353,"11/10/2023, 8:26:54 pm", -84, -96, 64, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-96-DC
354,"11/10/2023, 8:31:19 pm", -77, -90, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
355,"11/10/2023, 8:31:06 pm", -77, -90, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
356,"11/10/2023, 8:30:14 pm", -74, -90, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
357,"11/10/2023, 8:29:44 pm", -71, -87, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
358,"11/10/2023, 8:29:31 pm", -74, -88, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
359,"11/10/2023, 8:29:05 pm", -80, -88, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
360,"11/10/2023, 8:28:52 pm", -80, -88, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
361,"11/10/2023, 8:28:39 pm", -80, -88, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
362,"11/10/2023, 8:28:26 pm", -82, -91, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
363,"11/10/2023, 8:28:00 pm", -71, -91, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
364,"11/10/2023, 8:27:47 pm", -71, -91, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-D4-E2
365,"11/10/2023, 8:30:41 pm", -80, -82, 11, WPA2-Personal, b/g/n,ASUS_66U ,A8-5E-45-9A-D9-90
366,"11/10/2023, 8:37:15 pm", -90, -94, 52, WPA2-Enterprise, a/n,Global_Students ,DC-A5-F4-9C-62-DD
367,"11/10/2023, 8:37:02 pm", -90, -94, 52, WPA2-Enterprise, a/n,Global_Students ,DC-A5-F4-9C-62-DD
368,"11/10/2023, 8:36:50 pm", -90, -94, 52, WPA2-Enterprise, a/n,Global_Students ,DC-A5-F4-9C-62-DD
369,"11/10/2023, 8:33:41 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
370,"11/10/2023, 8:33:28 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
371,"11/10/2023, 8:33:16 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
372,"11/10/2023, 8:25:22 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
373,"11/10/2023, 8:25:09 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
374,"11/10/2023, 8:24:56 pm", -86, -96, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
375,"11/10/2023, 8:24:43 pm", -88, -94, 100, WPA2-Personal, ac,[Hidden SSID] ,24-16-9D-24-05-2A
376,"11/10/2023, 8:31:47 pm", -81, -85, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-C4-F4
377,"11/10/2023, 8:26:25 pm", -86, -81, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-C4-F4
378,"11/10/2023, 8:26:12 pm", -86, -81, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-C4-F4
379,"11/10/2023, 8:33:28 pm", -80, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,1C-D1-E0-56-CC-E4
380,"11/10/2023, 8:33:00 pm", -81, -87, 1, WPA2-Personal, g/n,[Hidden SSID] ,1C-D1-E0-56-CC-E4
381,"11/10/2023, 8:31:47 pm", -83, -84, 1, WPA2-Personal, g/n,[Hidden SSID] ,1C-D1-E0-56-CC-E4
382,"11/10/2023, 8:21:21 pm", -91, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
383,"11/10/2023, 8:21:08 pm", -91, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
384,"11/10/2023, 8:20:55 pm", -91, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
385,"11/10/2023, 8:19:38 pm", -88, -94, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
386,"11/10/2023, 8:19:25 pm", -88, -94, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
387,"11/10/2023, 8:19:10 pm", -90, -93, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
388,"11/10/2023, 8:18:57 pm", -87, -94, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
389,"11/10/2023, 8:18:44 pm", -77, -92, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
390,"11/10/2023, 8:18:31 pm", -76, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
391,"11/10/2023, 8:18:18 pm", -84, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
392,"11/10/2023, 8:18:06 pm", -79, -97, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
393,"11/10/2023, 8:16:21 pm", -87, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
394,"11/10/2023, 8:16:08 pm", -87, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
395,"11/10/2023, 8:15:55 pm", -87, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
396,"11/10/2023, 8:14:49 pm", -92, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
397,"11/10/2023, 8:14:37 pm", -92, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
398,"11/10/2023, 8:14:24 pm", -92, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
399,"11/10/2023, 8:13:59 pm", -89, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
400,"11/10/2023, 8:13:46 pm", -89, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
401,"11/10/2023, 8:13:28 pm", -93, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
402,"11/10/2023, 8:13:03 pm", -90, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
403,"11/10/2023, 8:12:50 pm", -90, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
404,"11/10/2023, 8:12:37 pm", -90, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
405,"11/10/2023, 8:12:24 pm", -85, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
406,"11/10/2023, 8:12:11 pm", -82, -96, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
407,"11/10/2023, 8:11:59 pm", -79, -97, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
408,"11/10/2023, 8:11:46 pm", -87, -97, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
409,"11/10/2023, 8:11:34 pm", -88, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
410,"11/10/2023, 8:11:21 pm", -88, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
411,"11/10/2023, 8:11:08 pm", -90, -91, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
412,"11/10/2023, 8:10:56 pm", -84, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
413,"11/10/2023, 8:10:43 pm", -84, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
414,"11/10/2023, 8:10:30 pm", -90, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
415,"11/10/2023, 8:10:15 pm", -90, -95, 44, WPA2-Enterprise, ac,uniwide ,7C-0E-CE-DE-50-DE
416,"11/10/2023, 8:11:34 pm", -78, -79, 1, Open, g/n,UNSW Guest ,F0-9E-63-1D-F1-42
417,"11/10/2023, 8:11:21 pm", -78, -79, 1, Open, g/n,UNSW Guest ,F0-9E-63-1D-F1-42
418,"11/10/2023, 8:11:08 pm", -78, -79, 1, Open, g/n,UNSW Guest ,F0-9E-63-1D-F1-42
419,"11/10/2023, 8:32:47 pm", -93, -94, 112, WPA2-Enterprise, ac,eduroam ,D4-C9-3C-C1-AE-DF
420,"11/10/2023, 8:32:34 pm", -93, -94, 112, WPA2-Enterprise, ac,eduroam ,D4-C9-3C-C1-AE-DF
